"Index" "VZ" "MRK" "CSCO" "PG" "JPM" "KO" "MSFT" "TRV" "NKE" "WBA" "MCD" "WMT" "HD" "BA" "AXP" "UTX" "PFE" "IBM" "CVX" "JNJ" "UNH" "MMM" "DIS" "INTC" "AAPL" "XOM" "CAT"
"1991-05-13" 3.604515 6.552189 0.174332 2.84342 1.631528 1.925591 1.035005 4.632944 0.040177 1.518155 4.338545 6.434296 2.628863 11.759715 2.050997 0.764124 0.552062 9.256732 3.289022 3.827091 1.062629 6.056101 6.460589 0.8345 0.263363 2.645298 1.653884
"1991-05-14" 3.594772 6.483072 0.168155 2.817612 1.558319 1.907885 1.016187 4.624281 0.039717 1.463935 4.306408 6.375267 2.606347 11.697171 2.107034 0.74943 0.542334 9.267661 3.212534 3.801371 1.062629 5.988342 6.400769 0.84241 0.267108 2.587792 1.62974
"1991-05-15" 3.63374 6.455429 0.155114 2.826214 1.547861 1.903458 0.983569 4.624281 0.03776 1.469959 4.209998 6.375267 2.544425 11.540784 2.12945 0.745231 0.527741 8.983512 3.212534 3.895153 1.056415 5.94599 6.294423 0.779131 0.25213 2.593544 1.601572
"1991-05-16" 3.68245 6.545273 0.159232 2.826214 1.568778 1.947724 0.997369 4.606964 0.03799 1.521972 4.242134 6.434296 2.606347 11.665887 2.107034 0.741032 0.541117 9.103727 3.223462 3.921797 1.068843 6.02222 6.367532 0.767265 0.244641 2.651049 1.609619
"1991-05-17" 3.672707 6.579837 0.156487 2.821911 1.558319 1.943297 0.996115 4.589643 0.036609 1.528184 4.322478 6.394944 2.634493 11.509504 2.084618 0.736834 0.536253 9.070942 3.23439 3.836539 1.096807 5.962932 6.374181 0.767265 0.234656 2.6683 1.609619
"1991-05-20" 3.614257 6.614394 0.155114 2.826214 1.568778 1.952152 0.99486 4.606964 0.035342 1.540609 4.386754 6.355594 2.651381 11.509504 2.062205 0.798186 0.547197 9.027228 3.245315 3.889824 1.134093 6.199677 6.414062 0.767265 0.237936 2.679802 1.593523
"1991-05-21" 3.643481 6.738804 0.160605 2.826214 1.579236 1.978711 1.023714 4.641602 0.035918 1.546821 4.467098 6.513004 2.735819 11.572055 2.084618 0.805047 0.566653 8.87422 3.256242 3.991066 1.183807 6.261146 6.414062 0.743536 0.243313 2.714306 1.549259
"1991-05-22" 3.623997 6.724977 0.167468 2.84342 1.621069 1.983138 1.071388 4.615621 0.035573 1.528184 4.418889 6.552363 2.82026 11.697171 2.095826 0.80276 0.567869 9.147448 3.212534 4.017708 1.196235 6.226022 6.394121 0.767265 0.24869 2.714306 1.509018
"1991-05-23" 3.58503 6.697333 0.170214 2.839118 1.673363 1.947724 1.098988 4.589643 0.036263 1.534397 4.354615 6.414622 2.915955 11.509504 2.084618 0.805047 0.571517 9.147448 3.207072 3.991066 1.224199 6.146991 6.407415 0.798906 0.242641 2.702805 1.492923
"1991-05-24" 3.565545 6.683512 0.174332 2.839118 1.725655 1.978711 1.104006 4.537683 0.036839 1.577882 4.338545 6.513004 2.94973 11.603333 2.12945 0.793612 0.567869 9.180233 3.223462 3.948436 1.221635 6.173335 6.414062 0.806816 0.246673 2.697055 1.488898
"1991-05-28" 3.604515 6.745716 0.182568 2.864928 1.757031 2.000844 1.111534 4.520367 0.036263 1.590306 4.434958 6.631067 2.915955 11.665887 2.241525 0.805047 0.575165 9.191158 3.201608 4.023038 1.215289 6.26993 6.427356 0.84241 0.247346 2.697055 1.533163
"1991-05-29" 3.614257 6.718069 0.177077 2.877834 1.736113 2.000844 1.106515 4.537683 0.035803 1.590306 4.499438 6.532684 2.876551 11.72844 2.286356 0.807334 0.577598 9.103727 3.207072 3.991066 1.202597 6.375306 6.31436 0.82659 0.252723 2.702805 1.533163
"1991-05-30" 3.701935 6.662774 0.179136 2.942359 1.757031 2.031831 1.106515 4.589643 0.035342 1.60273 4.580656 6.650742 2.938474 12.103748 2.263942 0.811908 0.582461 9.125587 3.207072 3.921797 1.250193 6.507027 6.208014 0.84241 0.256083 2.691302 1.581451
"1991-05-31" 3.672707 6.572925 0.177077 2.929454 1.788407 2.027404 1.101497 4.485726 0.036609 1.615153 4.548168 6.749125 2.96662 12.260126 2.297565 0.85765 0.572733 9.278586 3.228924 3.863183 1.243847 6.691435 6.168135 0.88196 0.252723 2.679802 1.665957
"1991-06-03" 3.604515 6.481918 0.17845 2.886438 1.757031 2.000844 1.124078 4.503047 0.037069 1.596518 4.531926 6.650742 2.972249 12.103748 2.286356 0.85765 0.548413 9.300446 3.250778 3.767267 1.237501 6.673874 6.274479 0.925465 0.264821 2.708556 1.722294
"1991-06-04" 3.526578 6.50983 0.181195 2.882136 1.840699 1.99199 1.134116 4.485726 0.037069 1.615153 4.548168 6.611389 2.955359 12.072467 2.308772 0.866798 0.552062 9.180233 3.228924 3.783252 1.224808 6.673874 6.247894 0.9136 0.264149 2.691302 1.702172
"1991-06-05" 3.47787 6.488897 0.182568 2.856325 1.924367 1.956578 1.124078 4.459747 0.038335 1.615153 4.499438 6.513004 2.983506 12.041196 2.230319 0.859937 0.550846 9.027228 3.201608 3.772597 1.151827 6.594841 6.261189 0.85032 0.2581 2.662551 1.669981
"1991-06-06" 3.468127 6.412147 0.180509 2.834818 1.945284 1.943297 1.115297 4.485726 0.037875 1.63379 4.434466 6.591712 2.960991 11.947368 2.230319 0.827918 0.547197 9.005371 3.250778 3.767267 1.132789 6.550934 6.114961 0.846365 0.250706 2.679802 1.661932
"1991-06-07" 3.47787 6.398193 0.179823 2.847723 2.028952 1.943297 1.106515 4.416448 0.036494 1.60273 4.434466 6.552363 2.944103 12.009919 2.185488 0.837066 0.544765 8.917935 3.217998 3.697997 1.116924 6.533372 6.148193 0.82659 0.248018 2.645298 1.669981
"1991-06-10" 3.458386 6.377262 0.179823 2.84342 1.985834 2.022931 1.109024 4.364492 0.040107 1.584093 4.401978 6.631067 2.899067 11.947368 2.151866 0.827918 0.554493 8.950722 3.207072 3.697997 1.120097 6.489466 6.201367 0.798906 0.247346 2.6683 1.678028
"1991-06-11" 3.468127 6.447032 0.182568 2.86923 2.072174 2.036693 1.110279 4.329854 0.038939 1.627578 4.46695 6.81618 2.938474 12.041196 2.12945 0.837066 0.555709 8.939797 3.168828 3.703326 1.142308 6.550934 6.194721 0.81077 0.239952 2.691302 1.690101
"1991-06-12" 3.48761 6.495874 0.17845 2.856325 2.007419 2.004582 1.115297 4.260574 0.039588 1.590306 4.418221 6.717398 2.932842 11.978645 2.095826 0.834779 0.544765 8.87422 3.103265 3.634056 1.139135 6.550934 6.161489 0.781108 0.227854 2.651049 1.665957
"1991-06-13" 3.565545 6.460989 0.182568 2.886438 2.018212 2.032104 1.114043 4.251915 0.040107 1.63379 4.434466 6.737153 2.972249 12.103748 2.174281 0.839353 0.539901 8.797722 3.092338 3.618067 1.199424 6.568498 6.161489 0.771221 0.226509 2.662551 1.653884
"1991-06-14" 3.643481 6.600532 0.186686 2.907947 2.007419 2.059628 1.139134 4.191297 0.040237 1.627578 4.32076 6.855699 3.073574 12.353953 2.207903 0.848501 0.571517 8.775866 3.081411 3.644711 1.20577 6.744124 6.201367 0.76331 0.221132 2.679802 1.669981
"1991-06-17" 3.63374 6.593554 0.194922 2.916548 1.953457 2.055041 1.139134 4.173977 0.039718 1.621367 4.255788 6.756909 3.11861 12.260126 2.151866 0.839353 0.563005 8.699362 3.04863 3.634056 1.215289 6.735343 6.15484 0.783085 0.225837 2.645298 1.661932
"1991-06-18" 3.604515 6.502848 0.192177 2.86923 1.921078 2.022931 1.119061 4.208616 0.039847 1.627578 4.190814 6.717398 3.051058 12.385222 2.151866 0.839353 0.559357 8.819578 3.037705 3.612741 1.20577 6.744124 6.128253 0.767265 0.226509 2.622295 1.637787
"1991-06-19" 3.546065 6.45401 0.186686 2.787498 1.921078 2.018343 1.037514 4.173977 0.038939 1.596518 4.158328 6.69764 3.03417 12.135025 2.12945 0.837066 0.554493 8.830507 3.026777 3.564785 1.199424 6.744124 6.0352 0.751446 0.224493 2.622295 1.593523
"1991-06-20" 3.526578 6.467966 0.186 2.76599 1.899493 2.036693 1.011169 4.347175 0.039069 1.584093 4.142083 6.796425 3.028542 12.197575 2.107034 0.832492 0.556925 8.666575 3.043166 3.618067 1.212116 6.673874 6.021907 0.745513 0.225837 2.674052 1.585475
"1991-06-21" 3.58503 6.488897 0.182568 2.757386 1.910286 2.036693 1.026223 4.38181 0.039328 1.627578 4.17457 6.855699 3.028542 11.72844 2.12945 0.830205 0.555709 8.71029 3.075946 3.644711 1.218462 6.735343 6.021907 0.743536 0.225837 2.691302 1.609619
"1991-06-24" 3.53632 6.384239 0.171586 2.710069 1.888701 2.022931 0.984823 4.488375 0.039069 1.60273 4.109594 6.67788 2.932842 11.415685 2.084618 0.821056 0.550846 8.601 3.075946 3.580768 1.155 6.594841 5.968736 0.692121 0.224493 2.674052 1.565355
"1991-06-25" 3.623997 6.50983 0.168841 2.671352 1.823945 2.004582 0.991096 4.515469 0.039198 1.621367 4.109594 6.67788 2.960991 11.446955 2.118242 0.818769 0.553277 8.688435 3.081411 3.570114 1.132789 6.586058 6.001969 0.696076 0.227854 2.691302 1.573403
"1991-06-26" 3.623997 6.565648 0.167468 2.662749 1.921078 2.018343 1.011169 4.515469 0.038679 1.652427 4.125838 6.855699 2.963805 11.353133 2.073411 0.816482 0.544765 8.622856 3.065022 3.532813 1.167692 6.550934 5.948793 0.727716 0.231214 2.725808 1.609619
"1991-06-27" 3.672707 6.614486 0.170214 2.658447 1.899493 2.009169 1.023714 4.569656 0.037252 1.683488 4.337003 6.855699 3.082019 11.384406 2.062205 0.821056 0.552062 8.535429 3.097802 3.586098 1.161346 6.629966 5.888971 0.721784 0.228526 2.714306 1.625715
"1991-06-28" 3.68245 6.481918 0.167468 2.662749 1.845531 1.999994 1.025596 4.533533 0.037511 1.652427 4.27203 6.756909 3.048244 11.446955 2.098815 0.814195 0.539901 8.491712 3.075946 3.559457 1.139135 6.577279 5.928854 0.735626 0.223149 2.674052 1.589499
"1991-07-01" 3.818837 6.656351 0.177077 2.735878 1.856323 2.055041 1.074524 4.605777 0.037641 1.695911 4.353247 6.895207 3.174901 11.509504 2.133796 0.811908 0.547197 8.601 3.130582 3.602083 1.208943 6.603622 6.048493 0.719806 0.228526 2.75456 1.601572
"1991-07-02" 3.731159 6.663328 0.174332 2.74018 1.834738 2.050454 1.025596 4.605777 0.037252 1.702123 4.353247 6.895207 3.191789 11.446955 2.110476 0.827918 0.548413 8.666575 3.108728 3.538142 1.208943 6.550934 6.321009 0.678279 0.227181 2.702805 1.601572
"1991-07-03" 3.76336 6.544713 0.175705 2.71437 1.780775 2.041279 0.963496 4.569656 0.037381 1.608941 4.288273 6.855699 3.192375 11.259301 2.063835 0.832492 0.542334 8.579148 3.037705 3.495513 1.189904 6.392871 6.294423 0.678279 0.231886 2.639547 1.569379
"1991-07-05" 3.753322 6.565648 0.174332 2.718672 1.80236 2.050454 0.929623 4.587718 0.03803 1.60273 4.288273 6.914965 3.183908 11.165473 2.052174 0.823343 0.544765 8.622856 3.010385 3.602083 1.170866 6.375306 6.301069 0.678279 0.245329 2.645298 1.561331
"1991-07-08" 3.773391 6.670305 0.179136 2.748783 1.867115 2.073389 1.00866 4.551593 0.040367 1.63379 4.288273 7.152048 3.20931 11.071643 2.040515 0.816482 0.548413 8.786791 3.097802 3.628727 1.193078 6.427996 6.463882 0.698053 0.251378 2.691302 1.537187
"1991-07-09" 3.733249 6.579603 0.187372 2.727275 1.985834 2.045867 1.021833 4.515469 0.042833 1.615153 4.288273 7.053265 3.234713 11.102918 2.052174 0.798186 0.547197 8.699362 3.037705 3.650042 1.231154 6.427996 6.477419 0.715851 0.252051 2.651049 1.517066
"1991-07-10" 3.76336 6.558666 0.188059 2.722972 1.975042 2.032104 0.982314 4.533533 0.044131 1.615153 4.288273 7.053265 3.25165 11.290579 2.087155 0.807334 0.555709 8.633789 3.01585 3.68734 1.250193 6.340179 6.490955 0.739581 0.254067 2.639547 1.52109
"1991-07-11" 3.76336 6.607505 0.188059 2.731578 1.975042 2.050454 0.997369 4.551593 0.044001 1.63379 4.304517 7.231078 3.243182 11.384406 2.133796 0.830205 0.554493 8.59007 3.026777 3.713981 1.266059 6.322619 6.56541 0.719806 0.251378 2.662551 1.52109
"1991-07-12" 3.733249 6.691239 0.192177 2.753085 2.050589 2.119261 1.023714 4.587718 0.045039 1.677276 4.288273 7.349624 3.277055 11.415685 2.133796 0.837066 0.565437 8.688435 3.065022 3.719311 1.332693 6.287492 6.619555 0.735626 0.251378 2.702805 1.545235
"1991-07-15" 3.713178 6.788918 0.192177 2.911569 2.298818 2.114673 1.051942 4.587718 0.04491 1.640003 4.304517 7.448405 3.327859 11.415685 2.133796 0.830205 0.571517 8.677504 3.097802 3.703326 1.37077 6.331397 6.612786 0.739581 0.244657 2.720056 1.565355
"1991-07-16" 3.733249 6.754035 0.193549 2.911569 2.22327 2.119261 1.016187 4.542561 0.043612 1.683488 4.304517 7.389135 3.268584 11.415685 2.133796 0.850788 0.570301 8.447995 3.136044 3.735298 1.345385 6.384088 6.572178 0.723761 0.235247 2.714306 1.612765
"1991-07-17" 3.713178 6.740082 0.196295 2.897983 2.169307 2.137609 1.019951 4.569656 0.043612 1.683488 4.418221 7.329866 3.226246 11.321853 2.168776 0.855363 0.577598 8.415213 3.23439 3.68734 1.307308 6.331397 6.504491 0.700031 0.228526 2.75456 1.616997
"1991-07-18" 3.8035 6.781944 0.19904 2.907039 2.22327 2.197241 1.00866 4.641903 0.04478 1.689699 4.401978 7.389135 3.234713 11.22803 2.227074 0.894243 0.589757 8.59007 3.261708 3.745956 1.361251 6.401651 6.592482 0.723761 0.241296 2.75456 1.638163
"1991-07-19" 3.873752 6.761014 0.205904 2.911569 2.22327 2.18348 1.019951 4.605777 0.04439 1.677276 4.450708 7.389135 3.183908 10.946546 2.227074 0.885094 0.588541 8.786791 3.23439 3.735298 1.377116 6.375306 6.592482 0.747491 0.247346 2.74306 1.667794
"1991-07-22" 3.893821 6.740082 0.205904 2.897983 2.22327 2.160545 1.016187 4.605777 0.04491 1.652427 4.450708 7.329866 3.124632 10.821439 2.157115 0.882807 0.582461 8.917935 3.190682 3.740623 1.351731 6.533372 6.606019 0.727716 0.247346 2.737311 1.693191
"1991-07-23" 3.85368 6.712171 0.200413 2.839119 2.180101 2.142196 1.001132 4.605777 0.044261 1.627578 4.32076 7.27059 3.048421 10.946546 2.308697 0.878233 0.570301 8.797722 3.152436 3.713981 1.310481 6.296276 6.572178 0.703986 0.241968 2.691302 1.676259
"1991-07-24" 3.82357 6.767987 0.194922 2.875344 2.190891 2.137609 0.986078 4.569656 0.044261 1.652427 4.304517 7.171807 3.065358 10.977817 2.320356 0.873659 0.571517 8.80865 3.152436 3.697997 1.285096 6.120647 6.463882 0.707941 0.241968 2.708556 1.646628
"1991-07-25" 3.85368 6.872647 0.196981 2.875344 2.212478 2.137609 0.993605 4.515469 0.043871 1.627578 4.288273 7.310109 3.09076 11.009096 2.297036 0.878233 0.576382 8.786791 3.125117 3.729969 1.313655 6.13821 6.382661 0.723761 0.243313 2.720056 1.676259
"1991-07-26" 3.893821 6.879628 0.201099 2.857233 2.212478 2.123848 1.068879 4.533533 0.04439 1.608941 4.255788 7.310109 3.175441 10.91527 2.308697 0.878233 0.584894 8.786791 3.075946 3.745956 1.326347 6.146991 6.348818 0.715851 0.241296 2.702805 1.650861
"1991-07-29" 3.923927 6.963353 0.208649 2.879871 2.212478 2.146784 1.057588 4.515469 0.043871 1.652427 4.239545 7.389135 3.200843 11.102918 2.425297 0.869085 0.600701 8.863292 3.119655 3.825882 1.253366 6.182117 6.362355 0.719806 0.244657 2.725808 1.667794
"1991-07-30" 3.883785 7.109878 0.212767 2.938738 2.22327 2.178894 1.095224 4.497409 0.043352 1.702123 4.288273 7.468165 3.277055 11.634615 2.378658 0.862224 0.599485 8.885151 3.168828 3.873838 1.266059 6.226022 6.490955 0.725738 0.250034 2.737311 1.680492
"1991-07-31" 3.843642 7.186628 0.215513 2.925152 2.212478 2.206416 1.106515 4.479345 0.045299 1.695911 4.255788 7.527436 3.285521 11.603333 2.366996 0.853075 0.601917 8.852364 3.152436 3.905811 1.275577 6.16455 6.538334 0.743536 0.24869 2.731557 1.663561
"1991-08-01" 3.793465 7.158717 0.216199 2.920624 2.201686 2.233938 1.102751 4.515469 0.046597 1.708335 4.190814 7.487918 3.25165 11.321853 2.460277 0.859937 0.64827 8.852364 3.152436 3.879165 1.32 6.059172 6.55864 0.785063 0.264149 2.731557 1.672026
"1991-08-02" 3.793465 7.123828 0.223749 2.934209 2.201686 2.270636 1.102751 4.515469 0.045429 1.683488 4.125838 7.54719 3.260116 11.384406 2.401978 0.848501 0.64957 8.775866 3.130582 3.90048 1.281923 6.067958 6.538334 0.779131 0.268854 2.702805 1.680492
"1991-08-05" 3.743288 7.054057 0.226494 2.956849 2.190891 2.279811 1.087697 4.497409 0.04452 1.640003 4.093352 7.487918 3.25165 11.384406 2.425297 0.827918 0.653467 8.830507 3.125117 3.884495 1.240673 6.085519 6.484184 0.771221 0.260788 2.685553 1.650861
"1991-08-06" 3.883785 7.151743 0.223749 3.011187 2.234063 2.330268 1.12157 4.560623 0.045948 1.683488 4.142083 7.645978 3.378667 11.572055 2.495258 0.834779 0.676851 9.217573 3.2821 3.94311 1.218462 6.16455 6.55864 0.80286 0.266165 2.748809 1.659327
"1991-08-07" 3.863715 7.165696 0.218258 2.97949 2.255647 2.325681 1.144151 4.569656 0.045299 1.671063 4.239545 7.606465 3.344796 11.634615 2.471937 0.839353 0.680749 9.091309 3.299284 3.953765 1.275577 6.103081 6.477419 0.794951 0.27087 2.835749 1.659327
"1991-08-08" 3.85368 7.116853 0.213453 2.943265 2.341989 2.311921 1.189315 4.587718 0.046337 1.671063 4.288273 7.725008 3.378667 11.697171 2.390316 0.839353 0.671655 9.114268 3.247733 3.927124 1.304135 6.103081 6.490955 0.771221 0.271542 2.799625 1.672026
"1991-08-09" 3.82357 7.061038 0.21414 2.938738 2.320403 2.307333 1.215661 4.623838 0.045948 1.689699 4.239545 7.685492 3.378667 11.603333 2.425297 0.837066 0.662561 9.079832 3.207637 3.932453 1.231154 6.120647 6.477419 0.761333 0.272887 2.76952 1.655093
"1991-08-12" 3.833607 7.088945 0.221003 2.97496 2.352781 2.321096 1.249534 4.632871 0.046467 1.714548 4.17457 7.764517 3.446412 11.63495 2.460277 0.839353 0.665159 9.056875 3.213367 3.90048 1.212116 6.103081 6.524797 0.775176 0.278264 2.775541 1.646628
"1991-08-13" 3.813535 7.088945 0.227867 2.993075 2.439122 2.330268 1.242007 4.641903 0.047635 1.695911 4.239545 7.88306 3.514154 11.698181 2.506918 0.843927 0.676851 9.091309 3.201908 3.932453 1.218462 6.111866 6.545104 0.78704 0.287674 2.787584 1.62123
"1991-08-14" 3.783429 7.054057 0.236103 2.997602 2.503878 2.339443 1.242007 4.641903 0.049063 1.72076 4.17457 8.139903 3.581895 11.82466 2.530238 0.839353 0.680749 9.045391 3.184729 4.013045 1.24702 6.07674 6.619555 0.794951 0.295067 2.75748 1.616997
"1991-08-15" 3.813535 7.019172 0.227867 3.00213 2.417538 2.34403 1.226952 4.71415 0.049972 1.748667 4.17457 7.863303 3.471814 12.014351 2.518579 0.848501 0.67815 9.033913 3.138903 4.024086 1.27875 6.07674 6.484184 0.781108 0.286329 2.76952 1.604299
"1991-08-16" 3.723217 6.970332 0.23473 2.97496 2.374367 2.302747 1.230716 4.71415 0.048544 1.697612 4.158328 7.645978 3.395604 11.698181 2.436957 0.839353 0.670356 8.861728 3.173271 3.941286 1.269231 6.07674 6.328512 0.755401 0.286329 2.76952 1.587367
"1991-08-19" 3.652965 6.851717 0.229239 2.897983 2.277234 2.270636 1.208134 4.659965 0.046727 1.672083 4.028378 7.507679 3.319393 11.476871 2.332017 0.871187 0.654766 8.723985 3.178998 3.841924 1.20577 6.185693 6.145762 0.745513 0.28983 2.775541 1.536571
"1991-08-20" 3.703146 6.851717 0.22718 2.911569 2.30961 2.321096 1.211897 4.732212 0.046986 1.684847 4.028378 7.685492 3.36173 11.603334 2.378658 0.886078 0.659963 8.792852 3.207637 3.852964 1.224808 6.158364 6.111923 0.755401 0.2927 2.76952 1.545038
"1991-08-21" 3.813535 7.054057 0.242966 2.961377 2.374367 2.389902 1.264589 4.849615 0.050101 1.742286 4.158328 7.88306 3.539557 12.204047 2.448618 0.953093 0.685945 8.781376 3.247733 3.990966 1.250193 6.285902 6.335282 0.798906 0.308483 2.805646 1.587367
"1991-08-22" 3.85368 7.04708 0.247771 2.952321 2.320403 2.380728 1.264589 4.804457 0.049842 1.761431 4.190814 7.784274 3.556492 12.298903 2.425297 0.960538 0.671655 8.666587 3.2821 4.024086 1.237501 6.340562 6.294669 0.790995 0.311352 2.817686 1.595832
"1991-08-23" 3.954036 7.026145 0.251203 3.015715 2.320403 2.385316 1.283407 4.840581 0.050621 1.735904 4.255788 7.784274 3.531089 12.298903 2.413638 0.970467 0.675552 8.712503 3.293557 4.068244 1.262885 6.349674 6.382661 0.794951 0.304178 2.841769 1.633929
"1991-08-26" 3.964071 7.012194 0.251203 2.997602 2.298818 2.380728 1.283407 4.750272 0.049582 1.748667 4.239545 7.851085 3.48875 12.330518 2.471937 0.963021 0.674253 8.735464 3.264915 4.079285 1.275577 6.367893 6.443576 0.798906 0.304178 2.817686 1.616997
"1991-08-27" 3.974107 6.984283 0.24983 3.011187 2.266442 2.371554 1.27588 4.69609 0.049193 1.72314 4.2233 7.950208 3.573428 12.39375 2.460277 0.955575 0.671655 8.746945 3.253461 4.057206 1.364424 6.340562 6.409735 0.830545 0.309918 2.823708 1.608531
"1991-08-28" 4.034319 7.137787 0.252575 3.006658 2.255647 2.435773 1.289052 4.678025 0.05075 1.735904 4.321387 7.950208 3.658909 12.6783 2.541898 0.958057 0.687245 8.678066 3.264915 4.101366 1.383462 6.377005 6.450345 0.818681 0.305613 2.865854 1.625462
"1991-08-29" 3.974107 7.179648 0.251203 3.02477 2.288026 2.422012 1.290934 4.678025 0.050621 1.742286 4.370681 7.890738 3.633439 12.646684 2.495258 0.948129 0.687245 8.769895 3.2821 4.106885 1.339039 6.349674 6.409735 0.81077 0.304178 2.835749 1.612765
"1991-08-30" 4.004212 7.15196 0.249143 3.02477 2.288026 2.412837 1.283407 4.641903 0.051789 1.75505 4.288527 8.029514 3.658909 12.583451 2.471937 0.950611 0.680749 8.896166 3.287829 4.101366 1.307308 6.331454 6.430038 0.783085 0.304178 2.805646 1.608531
"1991-09-03" 4.01425 7.130825 0.245712 2.993075 2.288026 2.385316 1.251416 4.641903 0.051659 1.75505 4.272094 7.890738 3.641932 12.551834 2.413638 0.945646 0.671655 8.999475 3.270646 4.062726 1.272404 6.313232 6.321744 0.767265 0.301309 2.793604 1.595832
"1991-09-04" 3.954036 7.088545 0.236103 3.011187 2.288026 2.357792 1.243889 4.641903 0.05114 1.748667 4.173506 7.930387 3.599484 12.773155 2.436957 0.9382 0.666458 9.056875 3.276372 4.024086 1.186731 6.295011 6.226985 0.76331 0.295569 2.787584 1.574667
"1991-09-05" 3.954036 7.116728 0.231985 2.997602 2.288026 2.357792 1.211897 4.678025 0.050621 1.72314 4.140645 8.009689 3.540059 13.184177 2.471937 0.9382 0.67815 9.022434 3.305012 3.990966 1.142308 6.322344 6.24729 0.751446 0.2927 2.829729 1.5789
"1991-09-06" 3.923927 7.16605 0.231985 2.993075 2.288026 2.389902 1.215661 4.69609 0.05075 1.716758 4.124214 7.970039 3.51459 13.247404 2.436957 0.928272 0.70933 9.125741 3.305012 3.968884 1.167692 6.295011 6.233754 0.751446 0.295569 2.841769 1.583133
"1991-09-09" 3.933964 7.299936 0.239535 2.97949 2.354722 2.438868 1.215661 4.732212 0.055586 1.72314 4.206369 7.870905 3.548548 13.089316 2.413638 0.915862 0.698937 9.274967 3.287829 3.946805 1.142308 6.258574 6.254058 0.743536 0.305613 2.835749 1.574667
"1991-09-10" 3.923927 7.2647 0.238848 2.97949 2.332508 2.405783 1.20437 4.678025 0.054586 1.678466 4.2228 7.831254 3.455166 12.93124 2.390316 0.903452 0.695039 9.148704 3.259188 3.908163 1.088366 6.240352 6.166069 0.755401 0.287678 2.823708 1.566201
"1991-09-11" 3.903857 7.342212 0.241594 2.97949 2.299187 2.42469 1.234479 4.687056 0.054586 1.665702 4.272094 7.831254 3.463653 12.646684 2.390316 0.896007 0.695039 9.309404 3.2821 3.897126 1.142308 6.267684 6.125459 0.771221 0.28983 2.835749 1.561968
"1991-09-12" 3.923927 7.370396 0.247085 3.006658 2.310294 2.448322 1.289052 4.69609 0.055014 1.678466 4.354249 7.870905 3.52308 12.615068 2.390316 0.903452 0.669057 9.550465 3.276372 3.968884 1.24702 6.404335 6.118689 0.78704 0.290548 2.835749 1.557736
